Latitude,Longitude,Country,PowerPlant Site
52.53614003615285,-6.929230275868514,Ireland,False
53.63661863977091,-7.263246353213171,Ireland,False
53.87044872452716,-8.24076767457478,Ireland,False
52.586263026675354,-6.960748147693504,Ireland,False
53.74797069238585,-7.110200008717402,Ireland,False
54.179356039130575,-8.88485969308432,Ireland,False
53.49414003640763,-9.397457083061216,Ireland,False
-20.437189666631987,164.53026005164165,New Caledonia,False
-21.0452676443272,164.7482803242503,New Caledonia,False
-20.766085299329582,164.49007971195599,New Caledonia,False
-21.628678005464725,166.22638381504768,New Caledonia,False
-21.337951071105966,165.21982954918096,New Caledonia,False
-20.23279137823787,164.55496520240177,New Caledonia,False
-20.25347082461104,164.27299519937293,New Caledonia,False
-21.172182848530586,165.7299553344133,New Caledonia,False
-22.293279572660264,166.7855823025283,New Caledonia,False
-21.91789974536118,166.82464448509361,New Caledonia,False
-20.59317637333401,165.09740536785546,New Caledonia,False
-22.29380573586939,166.7318602717535,New Caledonia,False
-21.131276905546734,164.89800699165886,New Caledonia,False
-21.686150437816455,166.12519169556657,New Caledonia,False
-21.679558018538874,165.6850833894468,New Caledonia,False
-21.45403476349921,165.70703423262762,New Caledonia,False
-20.710751512379385,164.83384793736863,New Caledonia,False
-20.607019699030452,164.59493465544188,New Caledonia,False
-20.451752107406936,164.78592466887127,New Caledonia,False
-21.88204881836618,166.3605127418691,New Caledonia,False
-9.659655988702234,160.38466553552277,Solomon Islands,False
-8.440412279994252,160.65323379256674,Solomon Islands,False
-9.723142934654259,160.31466882084226,Solomon Islands,False
-8.1131577290564,159.37055775521182,Solomon Islands,False
-10.731141137877117,161.8833659812112,Solomon Islands,False
-9.455538205731397,160.0726922457007,Solomon Islands,False
-8.078889374740674,159.24013170126176,Solomon Islands,False
-9.344036111248123,160.0486165733233,Solomon Islands,False
-7.889532453224729,159.2122821772107,Solomon Islands,False
-7.874406723846214,159.3331808924334,Solomon Islands,False
-9.359438389697996,161.17439703649723,Solomon Islands,False
-7.339691400995838,157.25360855339983,Solomon Islands,False
-8.018071265816053,159.30668895518147,Solomon Islands,False
-7.094700706939113,156.85881000050998,Solomon Islands,False
-9.427353832197484,159.9270824304157,Solomon Islands,False
-9.636705732074208,160.50274652681577,Solomon Islands,False
-9.623581679190522,159.86994855175178,Solomon Islands,False
-6.899259876209517,156.83020111935832,Solomon Islands,False
-7.5419607891829745,158.5772435759066,Solomon Islands,False
-9.744131275311448,161.50885840023463,Solomon Islands,False
-42.80857982501137,171.44261035178323,New Zealand,False
-39.5247949220929,174.13045272018294,New Zealand,False
-43.04063900014438,171.24473382920846,New Zealand,False
-41.639693889983725,172.1944608662008,New Zealand,False
-46.379437468799935,169.64196548418087,New Zealand,False
-39.87432750338109,176.22230183059918,New Zealand,False
-44.276593451928534,168.49547408086968,New Zealand,False
-38.72546072265687,177.97066640312252,New Zealand,False
-46.2276038922218,168.9664452005913,New Zealand,False
-39.652693567399,175.88735554087816,New Zealand,False
-41.03042056026194,176.1970574714088,New Zealand,False
-38.85651414700706,176.3020542017075,New Zealand,False
-38.87336049197931,176.90829484015475,New Zealand,False
-39.57421069012147,174.36322780716,New Zealand,False
-44.138445970128856,171.46172667112916,New Zealand,False
-35.71842364815795,174.07784975245974,New Zealand,False
-36.09218279655085,174.33989210450784,New Zealand,False
-36.83435290705441,174.88027689303544,New Zealand,False
-45.06332060978855,170.6653304120119,New Zealand,False
-42.90910747877922,170.77377921919216,New Zealand,False
-32.471568866017506,117.65792247896906,Australia,False
-28.885950773665485,119.71122357978153,Australia,False
-29.138196948880356,149.40973956281948,Australia,False
-25.608890381605615,125.60463997081098,Australia,False
-33.37021620376885,122.07164065688632,Australia,False
-25.77110170000007,132.19336270486608,Australia,False
-12.74549738820549,132.6284151577088,Australia,False
-15.007039953380275,133.10154963762812,Australia,False
-27.522895212456355,140.4054592687763,Australia,False
-16.060196502880338,131.57321114555057,Australia,False
-24.014120811894113,117.5425468690203,Australia,False
-21.864942830169646,138.8610636328045,Australia,False
-35.70939153488068,142.41906126376566,Australia,False
-26.990256634137886,132.91285262323214,Australia,False
-26.792008773258033,132.602840360335,Australia,False
-26.207972867684525,119.87096162455254,Australia,False
-15.775021912026002,132.14964024356834,Australia,False
-22.26629503025976,117.06942777642645,Australia,False
-36.56420383530341,147.48639237200388,Australia,False
-34.60277760060996,148.28828507275566,Australia,False
7.350680999199545,81.01636706819211,Sri Lanka,False
6.549584189495892,81.37678640418206,Sri Lanka,False
6.875940317587171,81.00294109065356,Sri Lanka,False
7.62673140030055,81.22884053212681,Sri Lanka,False
9.036030461381015,80.36429214287644,Sri Lanka,False
6.660584672905382,80.04667436073638,Sri Lanka,False
7.745123342788708,81.22435524351802,Sri Lanka,False
6.709472373352712,81.24153185045222,Sri Lanka,False
7.712773649638208,80.16553827787781,Sri Lanka,False
6.374976774314323,80.91056233698521,Sri Lanka,False
8.443839849508342,80.95151951150896,Sri Lanka,False
7.9571183953672096,81.07242001705,Sri Lanka,False
6.537754229971841,81.40444638737891,Sri Lanka,False
7.641337382550459,80.38999384912759,Sri Lanka,False
7.880817367182437,81.07499921199383,Sri Lanka,False
8.548440555073089,80.27771482761435,Sri Lanka,False
8.278403219430983,80.47565406955825,Sri Lanka,False
8.542084177073637,80.15968594304476,Sri Lanka,False
8.061632667614923,81.0110288524536,Sri Lanka,False
7.0033930140376395,80.12309456973391,Sri Lanka,False
41.47827716170751,85.57036494273073,China,False
39.00786748726826,83.0825430419111,China,False
35.18535466944367,118.8591010721503,China,False
26.709082178434322,113.87893793529312,China,False
30.76936278866286,117.75013715071876,China,False
42.132649714217024,116.36072231479253,China,False
32.83583359770381,81.24708487851008,China,False
51.588934618946745,121.82184443504367,China,False
23.767885111727487,114.73500564153011,China,False
44.29636839197989,86.55351764560535,China,False
26.877355721295192,115.7940624830465,China,False
32.378796822200854,83.54262505067925,China,False
40.46669414975365,123.77056572472026,China,False
46.63506415507975,132.85962607155435,China,False
31.711889400352593,107.21982717819091,China,False
37.81644743070052,93.97995675521813,China,False
31.217287059812485,84.06498598939065,China,False
27.388303447745393,118.1978733125167,China,False
34.43079275759409,109.56566060536595,China,False
22.244766472926457,106.72926976817044,China,False
24.471172603865686,121.22694449031891,Taiwan,False
23.61306546299285,120.98895284699202,Taiwan,False
23.326654308611065,120.71668781225908,Taiwan,False
22.549514089372664,120.58671837543815,Taiwan,False
23.024254534092773,120.26557946413392,Taiwan,False
23.515690800656987,121.30636165049987,Taiwan,False
23.47850830693018,120.21789623178307,Taiwan,False
22.721177303143346,120.76712920818821,Taiwan,False
24.332980230963038,121.06288830524485,Taiwan,False
23.460236878379487,120.13048229064923,Taiwan,False
23.801931800863628,121.48381026107269,Taiwan,False
23.895552002119533,121.45200452079214,Taiwan,False
24.44560545433234,121.69834484479557,Taiwan,False
23.89315769066768,121.08902839141851,Taiwan,False
22.909400194463636,120.76831688960509,Taiwan,False
22.7556962682647,121.01545698448788,Taiwan,False
24.49907674686689,121.47877295466064,Taiwan,False
23.755371232275532,121.48905351539963,Taiwan,False
23.37346608322926,120.89635805406613,Taiwan,False
24.72768735030275,121.27756972056356,Taiwan,False
41.39775013151846,14.229201918849327,Italy,False
40.118271753246646,8.55912464946709,Italy,False
44.20359426367487,7.483926108191499,Italy,False
40.506491418580715,17.744448666542908,Italy,False
42.798330280960634,11.85297634514627,Italy,False
43.853138796012,10.34401719037152,Italy,False
44.62937001321037,9.66205005535093,Italy,False
43.352340888592614,12.964788884643706,Italy,False
45.88265803675325,9.745237595996839,Italy,False
40.662912725973335,16.56941746046344,Italy,False
40.460984175263235,15.212625555092385,Italy,False
40.3482036961961,17.47121909322138,Italy,False
46.528095518980074,11.052445307690547,Italy,False
44.69324305469955,7.957692354769252,Italy,False
42.03997984306754,13.886704998440507,Italy,False
40.53439197000943,15.536992353632645,Italy,False
46.14405082215291,10.542371116407386,Italy,False
45.55683518934739,9.529841732775528,Italy,False
46.3127534743227,10.149606798102301,Italy,False
46.383563138668414,11.762083619024358,Italy,False
55.725931477692384,11.857634133119149,Denmark,False
55.663937830288894,11.460779613732052,Denmark,False
55.938414711374996,8.829517589860068,Denmark,False
56.47835662859635,9.488522955213185,Denmark,False
55.77713118725518,11.886749936625066,Denmark,False
56.4400354566656,9.347640873511285,Denmark,False
56.3381791955938,9.757218630382816,Denmark,False
55.14813023685142,9.2602573984377,Denmark,False
56.465176622286684,10.399817470303926,Denmark,False
57.49517656003752,10.45283840346272,Denmark,False
56.07203338502212,8.656559077761179,Denmark,False
55.77148688472699,9.626593781436712,Denmark,False
55.335978573584036,8.327819235934612,Denmark,False
55.110963204825744,9.843969687029588,Denmark,False
55.64894045103786,11.765121029576152,Denmark,False
55.47349154918158,11.72841282392918,Denmark,False
56.32595371583677,8.787969588937111,Denmark,False
56.265850868689064,9.595634465825045,Denmark,False
56.40696338202463,10.016904141250707,Denmark,False
56.86165524296748,9.401502708534341,Denmark,False
51.394303192634496,-0.7916842175597738,United Kingdom,False
56.92289650589167,-3.5888924861575284,United Kingdom,False
58.38839387006849,-4.795351969160164,United Kingdom,False
50.934395925274536,-1.3676785073243742,United Kingdom,False
52.450181509444135,-0.5988490599452634,United Kingdom,False
52.44610463874639,-2.8837119882241042,United Kingdom,False
55.76723422547676,-3.278650476110693,United Kingdom,False
54.68519157681574,-6.462496026193743,United Kingdom,False
51.52790853867114,-0.6204428936552393,United Kingdom,False
58.20902495380625,-4.437380639380584,United Kingdom,False
51.78577948740768,-4.063214352333156,United Kingdom,False
58.5670172201936,-4.554575672903745,United Kingdom,False
52.46449386464887,-2.7592383276459866,United Kingdom,False
55.82777664089215,-5.221475460099653,United Kingdom,False
51.41334338949616,-2.7247444295947885,United Kingdom,False
55.753243486936775,-5.361292334143922,United Kingdom,False
51.349571652361135,-2.1941922947501142,United Kingdom,False
52.523549579169156,0.18069269286215128,United Kingdom,False
55.30360351706064,-2.0554663291138393,United Kingdom,False
55.53170499825983,-4.198683130865812,United Kingdom,False
65.44418506265801,-15.154372647252327,Iceland,False
65.26334206108464,-17.77473201918257,Iceland,False
65.59285538319175,-17.81289382279725,Iceland,False
65.29728228695063,-16.544492283668482,Iceland,False
64.17108851226247,-18.407254102428368,Iceland,False
64.20588679862766,-22.18994802370337,Iceland,False
64.48634381822372,-17.01359812407142,Iceland,False
64.1277712955586,-22.298291624742163,Iceland,False
65.37088426984458,-17.155736842731073,Iceland,False
64.248723810495,-20.361216940736906,Iceland,False
66.10566453759452,-16.94508439427061,Iceland,False
64.93980114271845,-20.779637738976437,Iceland,False
64.08496729950522,-22.45582115409301,Iceland,False
65.22649464071804,-18.564281491697123,Iceland,False
64.90916211408859,-22.989414219034956,Iceland,False
64.83354369342733,-23.292837016895003,Iceland,False
64.1235612512246,-20.064720057155302,Iceland,False
64.44556719767863,-15.606464001984007,Iceland,False
65.43843886076931,-18.523957715198,Iceland,False
64.22840611025893,-16.606240269745335,Iceland,False
41.164006294730214,48.002005799550275,Azerbaijan,False
40.76405610913433,47.93923430788623,Azerbaijan,False
41.186600982623126,47.160868156715594,Azerbaijan,False
39.16724463728472,45.482473398964395,Azerbaijan,False
38.97957033606034,48.997700936039145,Azerbaijan,False
39.482172874381796,46.4961632836448,Azerbaijan,False
40.61606192442796,48.24010899249698,Azerbaijan,False
40.8262821360113,47.63166182311705,Azerbaijan,False
39.05679043981124,46.77157269097716,Azerbaijan,False
40.42159027726602,46.23977600721537,Azerbaijan,False
41.03759013498281,47.88642846584992,Azerbaijan,False
39.88641264662198,45.64329293682359,Azerbaijan,False
40.75689047764407,47.06668743364567,Azerbaijan,False
41.009078999078646,45.76231973349745,Azerbaijan,False
39.41379133795825,48.57210981123354,Azerbaijan,False
39.88298203217579,48.026340057258274,Azerbaijan,False
40.53366327480197,46.631410936245295,Azerbaijan,False
41.078652633010165,47.72035884569785,Azerbaijan,False
40.01605151963945,47.33990681853315,Azerbaijan,False
39.58626525405585,49.02818573085838,Azerbaijan,False
42.99233057333822,41.185475515840054,Georgia,False
42.43180314919856,41.88524144240465,Georgia,False
42.42235917317184,41.69068232668625,Georgia,False
42.233272791279994,42.97656912367655,Georgia,False
42.8672474160849,42.830517761782374,Georgia,False
41.57727778422876,42.72828588233655,Georgia,False
43.47104574642594,40.045120825061844,Georgia,False
41.91815914410235,46.233525722141636,Georgia,False
41.924928365307935,45.79951814655026,Georgia,False
42.64467799957515,41.53392830801441,Georgia,False
42.56470682399124,42.3052122256895,Georgia,False
41.389120085125455,45.73334331333608,Georgia,False
42.208318578290864,44.22701984693221,Georgia,False
41.193527065230995,46.46287431245001,Georgia,False
42.174308649059206,42.74656725006038,Georgia,False
42.97737398123399,41.718478322401836,Georgia,False
42.60062242920795,44.87566853573554,Georgia,False
41.931529915985095,44.26215224998476,Georgia,False
42.04114966640381,44.634360142620594,Georgia,False
42.129276439190114,44.07997715405829,Georgia,False
13.428551294706743,122.73505924141372,Philippines,False
6.397635792723031,125.48198944639695,Philippines,False
7.163655398806865,124.74007594981182,Philippines,False
7.447739642360782,125.85602337164441,Philippines,False
16.158052631827296,120.70648392886922,Philippines,False
11.584348400377268,122.29573298871647,Philippines,False
12.956879036234854,123.52651000554178,Philippines,False
8.302686682274436,125.00256470451231,Philippines,False
17.25621753431347,122.10811460608706,Philippines,False
13.287081030652867,123.78025115400358,Philippines,False
7.987396043497729,126.33424687254872,Philippines,False
13.250300159009079,121.1935322660267,Philippines,False
17.33664363432448,120.61055051425134,Philippines,False
7.587103144957849,123.94482504077872,Philippines,False
7.4398925350830565,125.45276735018066,Philippines,False
10.254257622292974,124.79640246468355,Philippines,False
13.800086044856593,122.01510325972323,Philippines,False
9.49792068140539,123.34933440755917,Philippines,False
13.351532841635638,123.22223715957048,Philippines,False
14.307740400415227,121.2879798485211,Philippines,False
2.8145974862941716,114.51942130533489,Malaysia,False
1.84922080247116,113.82591760309292,Malaysia,False
4.411683376191826,101.94386918362994,Malaysia,False
1.9244598641417923,114.16238673493525,Malaysia,False
3.831731477858916,101.89503102507312,Malaysia,False
4.264887783887206,114.15165498744369,Malaysia,False
5.698569413654057,101.37513498442863,Malaysia,False
5.017939881590333,102.62313260467381,Malaysia,False
1.4128711574965207,111.84214281567965,Malaysia,False
3.9261448516030937,114.54304925230593,Malaysia,False
2.877539024540622,101.81689702841517,Malaysia,False
3.0575380583872067,103.14058170761284,Malaysia,False
3.3162474909656803,114.96332756826658,Malaysia,False
2.6426101148220567,101.83396063363118,Malaysia,False
4.471113043249497,101.47610464477927,Malaysia,False
4.97760767273525,115.7830197012483,Malaysia,False
2.244622271249704,111.67906388064378,Malaysia,False
1.644793372405458,109.83264538956038,Malaysia,False
1.880047694208256,103.68863800243795,Malaysia,False
4.3465272732183,101.96457328026649,Malaysia,False
5.387355348770884,115.3570618814754,Brunei,False
4.820020868542179,115.0823509138297,Brunei,False
4.8507695320492505,115.08707509135282,Brunei,False
4.358886666422474,114.79365089685166,Brunei,False
4.798587770729327,114.64752037565273,Brunei,False
5.013288755084093,115.13028136103954,Brunei,False
4.315053855715194,114.60294425328435,Brunei,False
4.357303431759163,115.17336767838891,Brunei,False
5.3787198985044045,115.36160993711644,Brunei,False
4.89368927527949,114.82270451703481,Brunei,False
4.651831284255007,115.319137786046,Brunei,False
4.773265831409306,114.4659814389628,Brunei,False
4.980231392512692,114.90953249925431,Brunei,False
4.491094600681529,115.1142559564325,Brunei,False
4.700309576296858,114.86137138158995,Brunei,False
4.502784925334714,114.67132339226839,Brunei,False
4.358506617696615,114.9320153559876,Brunei,False
4.749606223035384,115.02229744582334,Brunei,False
4.452791334744564,114.55527170425214,Brunei,False
5.110193688290425,115.08750261955174,Brunei,False
46.66228443105153,15.839654840011873,Slovenia,False
46.67643607309882,15.954896375489499,Slovenia,False
46.63386733440966,15.6931326943321,Slovenia,False
46.44769350288181,15.615324848035495,Slovenia,False
45.53786131681964,13.862660286012954,Slovenia,False
46.21714510723063,14.820610416970535,Slovenia,False
45.98438725228757,14.479576102602916,Slovenia,False
46.3479667171917,15.673407730772325,Slovenia,False
46.23383493263103,14.539675785782078,Slovenia,False
46.259779471572806,15.622142060207624,Slovenia,False
46.4862110218069,15.363886803142371,Slovenia,False
45.95410093434463,13.75647192763822,Slovenia,False
46.43508925573449,15.220350308366395,Slovenia,False
46.692535706483575,16.128769168733058,Slovenia,False
45.721380167403886,14.519792860881436,Slovenia,False
46.2500571734813,14.614253052610236,Slovenia,False
46.04834278496452,15.566308388382705,Slovenia,False
46.20366685815743,14.066094150910365,Slovenia,False
46.00709539984313,15.263693092652758,Slovenia,False
45.84632740015703,14.747875325008279,Slovenia,False
67.46400618678645,26.201873507581695,Finland,False
66.21570541873196,25.395121323906444,Finland,False
66.14427525184934,28.54345412885782,Finland,False
64.27405977046071,25.91231906896879,Finland,False
68.46608076559046,27.326720242578297,Finland,False
63.950910620607765,22.989653145281327,Finland,False
66.71310188586352,26.897500593909484,Finland,False
64.86009590218606,26.66952889081596,Finland,False
62.68928383667037,28.202492399896496,Finland,False
64.47807125842901,24.206918435465646,Finland,False
61.41300197188194,24.856049178115992,Finland,False
66.0527779731195,24.14617025715564,Finland,False
67.6132301203343,26.363113408011777,Finland,False
64.3894491845518,25.313919078822938,Finland,False
60.424856718324236,24.40032690036683,Finland,False
61.80371580340944,24.23964442026737,Finland,False
63.00712148506352,28.06620603865433,Finland,False
63.64169043614689,25.70084971864521,Finland,False
60.27870902893239,24.79542814280056,Finland,False
69.78801159204876,27.23730642045583,Finland,False
49.14665206074054,19.80397876679913,Slovakia,False
48.98049391215163,21.871435194957797,Slovakia,False
48.79221350941485,18.885304515024394,Slovakia,False
48.67313021377902,18.855605558114334,Slovakia,False
48.437270743905636,18.50188621098392,Slovakia,False
49.01988956279154,20.987203007621638,Slovakia,False
48.82880623606031,21.490330644451344,Slovakia,False
48.10141435506554,18.66462790528512,Slovakia,False
48.304479474315116,19.810447107470335,Slovakia,False
49.040366558616746,20.31398184155174,Slovakia,False
49.067576430246916,18.5896078887188,Slovakia,False
48.148017039149224,18.45948736677695,Slovakia,False
48.747670664883074,20.45694877610985,Slovakia,False
48.52024028212379,19.476579089157518,Slovakia,False
48.6042475262665,19.43465883809326,Slovakia,False
48.750920720410825,21.334356535748675,Slovakia,False
49.15561292921071,20.495682998244696,Slovakia,False
48.40089425760243,17.44517618843528,Slovakia,False
47.82457319442655,18.10897412966312,Slovakia,False
49.31121931223571,19.416716963855546,Slovakia,False
49.6280470356367,15.974767182799539,Czechia,False
49.840955831264736,17.168077789948576,Czechia,False
50.0047186462739,15.083018191614599,Czechia,False
49.86553588306916,17.048627761643864,Czechia,False
49.72786824490479,16.321769342113193,Czechia,False
50.311164659852906,14.651460719622895,Czechia,False
49.63112588858129,14.709519087959883,Czechia,False
50.27905834685732,13.722050245026969,Czechia,False
49.428569123311014,15.683198182966843,Czechia,False
50.43866795753782,12.859046683891197,Czechia,False
49.25317181989168,15.612965100903514,Czechia,False
49.07574620218357,17.86735092223969,Czechia,False
49.649927195314305,16.608765349273284,Czechia,False
49.312537057103754,15.756310729231403,Czechia,False
48.904905256906495,16.63256259650073,Czechia,False
48.59547450381888,14.274491297462763,Czechia,False
49.21422399223752,17.4218768972821,Czechia,False
50.62382433863703,15.794863395273477,Czechia,False
50.05040588316936,14.302825176764804,Czechia,False
50.66805478458836,14.143081662235574,Czechia,False
17.022915405193363,37.22802074354068,Eritrea,False
15.177581703013313,36.49921767765925,Eritrea,False
14.595034618067574,39.75908847506368,Eritrea,False
15.145940150227155,37.72411591500401,Eritrea,False
15.1800873345321,38.126188284653125,Eritrea,False
14.483787397251835,37.636560102454624,Eritrea,False
17.270286272442434,37.58171123905437,Eritrea,False
13.659726184986885,41.95653088339498,Eritrea,False
15.813898501647826,38.41015997688331,Eritrea,False
16.10738677419325,36.97327973276391,Eritrea,False
16.76556136195216,37.89758589324054,Eritrea,False
14.741804837806766,38.45951827901868,Eritrea,False
16.318924738624347,38.35445000281664,Eritrea,False
15.02469553428706,39.92016572930263,Eritrea,False
16.547884470518095,37.758036752163235,Eritrea,False
16.32329176207649,37.46518923068391,Eritrea,False
15.160238500730776,38.65806682273894,Eritrea,False
14.818884640289442,38.56975840498828,Eritrea,False
15.960405907346459,37.223489084824905,Eritrea,False
17.80855740319012,38.42567492946225,Eritrea,False
35.00309552719878,135.56806499749618,Japan,False
34.562312612065426,133.22979495971097,Japan,False
42.22935499323746,140.6924591829216,Japan,False
32.13734510923815,130.45480527828997,Japan,False
34.14163038460458,131.30593321753057,Japan,False
35.544826332489706,136.1602064935024,Japan,False
34.71487770085365,134.57232604188798,Japan,False
36.66078973201118,139.65876641364025,Japan,False
35.58732856464412,137.68718175187792,Japan,False
42.90814179111297,140.82639555423134,Japan,False
39.020862613851136,140.6011692578178,Japan,False
35.74354325936817,138.0614344179058,Japan,False
42.28340320377247,140.66161427988482,Japan,False
35.078300144506656,138.31394120439248,Japan,False
33.822787865170675,133.1521390325752,Japan,False
35.86192881564453,137.62001653892438,Japan,False
43.192464611736895,141.79037017536382,Japan,False
33.459067834035366,130.32676834646125,Japan,False
37.826848556239696,139.96379559284318,Japan,False
36.13655063305223,136.7209108911611,Japan,False
-23.80566776394743,-57.23905556031579,Paraguay,False
-20.585270020394724,-59.59226655489519,Paraguay,False
-23.850984076171805,-59.933261022467164,Paraguay,False
-25.480542344100144,-55.826006057670114,Paraguay,False
-24.873311299007586,-55.12743894418621,Paraguay,False
-21.611299375888024,-60.637108182766696,Paraguay,False
-24.226606116038695,-56.62877593513455,Paraguay,False
-24.00108249259423,-58.423676655654425,Paraguay,False
-26.894495124729453,-58.28598517060529,Paraguay,False
-20.05386357776267,-61.27472254854168,Paraguay,False
-22.651336777683046,-62.04353028987643,Paraguay,False
-23.449715533664595,-55.6629877080053,Paraguay,False
-22.554455264937125,-60.864441784332136,Paraguay,False
-20.785671335987757,-58.49334481163956,Paraguay,False
-23.107823757341322,-56.10704981377873,Paraguay,False
-23.241776253348863,-55.79149258506732,Paraguay,False
-24.19532610848669,-58.769506710104466,Paraguay,False
-25.513931031485647,-56.77901765549963,Paraguay,False
-23.519642165757062,-55.76693956176678,Paraguay,False
-20.67724128666611,-62.19567053657546,Paraguay,False
14.911628240420256,43.617752777175795,Yemen,False
15.594141976222579,49.867866751652365,Yemen,False
14.233176975275951,44.12703207666696,Yemen,False
16.914156500804467,44.50102559613319,Yemen,False
14.82773669110202,42.94085904635589,Yemen,False
13.66594355477428,46.49650437285074,Yemen,False
14.098057074810022,48.09905131768979,Yemen,False
18.00824845882864,52.26707477349449,Yemen,False
15.108638111745616,43.54400324862702,Yemen,False
17.42043301043668,44.63494706008748,Yemen,False
13.917881882061982,43.33049361901079,Yemen,False
14.782699258960037,44.07454648776943,Yemen,False
17.16455808991741,45.37897134499736,Yemen,False
16.562102964440506,48.52677787242938,Yemen,False
16.5009122830279,43.963172434031954,Yemen,False
16.447701747611458,46.72172110083897,Yemen,False
15.264382427911313,45.627744508281495,Yemen,False
15.580114400833146,47.1802621517051,Yemen,False
17.58548319070335,52.184309996699724,Yemen,False
16.29791545147583,46.47371089657821,Yemen,False
26.177905043145984,50.02269201906865,Saudi Arabia,False
21.19000698211691,43.91211147935636,Saudi Arabia,False
22.842872039907558,45.18076628746252,Saudi Arabia,False
24.85776736141593,43.82058290525046,Saudi Arabia,False
28.247491401167466,42.7128956502237,Saudi Arabia,False
26.363145905395058,49.72816385407096,Saudi Arabia,False
28.322619097298112,40.87253580537477,Saudi Arabia,False
18.827218595757504,50.159567944710304,Saudi Arabia,False
25.123022838979175,46.24411875030941,Saudi Arabia,False
24.5157147381257,49.844460943308476,Saudi Arabia,False
30.79133733157581,40.740793194742885,Saudi Arabia,False
26.753878700310906,38.90456655978678,Saudi Arabia,False
22.506818197096905,52.23510721746297,Saudi Arabia,False
25.152917454758757,43.308898818063085,Saudi Arabia,False
22.92860162264102,46.877791187449546,Saudi Arabia,False
20.516298761911006,50.791471811483845,Saudi Arabia,False
23.971464734384032,45.4086182918004,Saudi Arabia,False
24.04197281163413,42.59648237978719,Saudi Arabia,False
24.61047465324304,39.2084319639553,Saudi Arabia,False
25.04325238800608,45.09069433962578,Saudi Arabia,False
35.36597457938189,33.27327916477284,Northern Cyprus,False
35.063380227127276,33.967081645426845,Northern Cyprus,False
35.50343920491241,34.18022029020316,Northern Cyprus,False
35.330110389413704,33.37669924741362,Northern Cyprus,False
35.19340272314681,33.56032157871546,Northern Cyprus,False
35.175693093355896,32.97162448452822,Northern Cyprus,False
35.19202568931826,33.65275860301807,Northern Cyprus,False
35.15311752861228,33.61600223422542,Northern Cyprus,False
35.55626519985133,34.37261510991927,Northern Cyprus,False
35.323388916857226,32.93325910154176,Northern Cyprus,False
35.315926515786515,33.483474774107506,Northern Cyprus,False
35.310186267684216,33.0772270365928,Northern Cyprus,False
35.16036333508082,32.9997119687784,Northern Cyprus,False
35.059613736746726,33.5622580303953,Northern Cyprus,False
35.31121127325931,33.74078561838589,Northern Cyprus,False
35.292915336429814,33.79009241133345,Northern Cyprus,False
35.56338912612864,34.256219197475694,Northern Cyprus,False
35.299924000170066,33.78067164363807,Northern Cyprus,False
35.287214020174254,33.1581742863804,Northern Cyprus,False
35.18665212289606,33.201499186891915,Northern Cyprus,False
35.04508438698147,32.546172310938495,Cyprus,False
35.08766453362137,32.34592670367385,Cyprus,False
34.74360920589467,33.160781851114926,Cyprus,False
34.831890206298525,33.0478118096668,Cyprus,False
35.03937877226861,33.85374661204472,Cyprus,False
34.83901727129282,33.381545007467366,Cyprus,False
34.91940000435671,33.41703920989563,Cyprus,False
34.98734464385511,33.0143449144871,Cyprus,False
34.905822022932185,33.81763524853774,Cyprus,False
34.98973229998556,32.47107326326484,Cyprus,False
34.87057080935722,33.56282461296507,Cyprus,False
34.80642335151895,32.994046922170206,Cyprus,False
34.974243337202054,33.6191909247544,Cyprus,False
34.95216354535137,33.214850458648456,Cyprus,False
35.044137644064854,33.39814219175754,Cyprus,False
35.11192294772405,33.15128725136738,Cyprus,False
34.84166472847099,33.34814588246795,Cyprus,False
34.98706434969528,33.749127342133555,Cyprus,False
34.86737423649563,32.906859035497156,Cyprus,False
34.79174691337906,32.88225445997831,Cyprus,False
33.63221207719756,-2.493627774723617,Morocco,False
30.160134435634887,-9.27723473082196,Morocco,False
29.418315002869363,-9.384448301989423,Morocco,False
26.458979377948438,-13.79538369186387,Morocco,False
29.75708436204352,-6.426394110047022,Morocco,False
31.160820963099923,-7.7884535419907515,Morocco,False
34.285950586057425,-5.040232354838295,Morocco,False
32.91805917405937,-7.14879301655883,Morocco,False
33.157563939183476,-6.1067304120572405,Morocco,False
32.16093604004894,-4.869600270378534,Morocco,False
33.166266416823674,-1.7744628722138387,Morocco,False
31.776979128263473,-3.647668122699324,Morocco,False
28.369430079425754,-11.096184898691249,Morocco,False
30.572990791155043,-6.236335370858651,Morocco,False
33.25516468650419,-5.705348632511788,Morocco,False
34.334976594668724,-4.701994661793817,Morocco,False
27.532310998058318,-12.424008670507902,Morocco,False
33.759353835851535,-7.483955571000196,Morocco,False
32.86092543943795,-2.1400889865740496,Morocco,False
30.078379157332044,-9.072045242233035,Morocco,False
24.70568630463794,26.083464988519026,Egypt,False
22.93443646326861,32.34148036769881,Egypt,False
28.937195893933268,31.029540926026144,Egypt,False
22.34439257349185,34.79297909543334,Egypt,False
24.612447543190378,32.39782739816125,Egypt,False
26.88898723236108,33.61386749412108,Egypt,False
29.16820689572591,34.27278211992221,Egypt,False
30.277010164582272,27.35752271914042,Egypt,False
22.56158615695452,25.139100853095727,Egypt,False
31.10194027397798,27.062889516525352,Egypt,False
27.918448450182915,31.35504035068784,Egypt,False
28.27300153843593,25.87124809082466,Egypt,False
